student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
30265530,Tina Hunt,10,Montgomery High School,71.5,64.6,Charter,893368
20671231,Michael Carter,12,Woods High School,92.6,66.3,Public,912243
126832437,Yvonne Johnson,12,Dixon High School,85.0,51.8,Charter,870334
71381774,Daniel Higgins,10,Dixon High School,55.6,91.7,Charter,870334
124894794,Linda Mendez,9,Green High School,93.5,94.0,Charter,832670
22900036,Bradley Martin,10,Odonnell High School,81.0,34.4,Public,959474
94772399,Anthony Stevenson,12,Dixon High School,76.9,36.9,Charter,870334
102380521,Jessica Williams,10,Campos High School,74.5,33.9,Public,957299
52050341,Kathryn Rice,9,Sullivan High School,62.1,63.2,Public,961125
106660250,Lisa Johnson,9,Odonnell High School,83.9,68.0,Public,959474
52117420,Jeffrey Garrett,10,Turner High School,93.2,49.2,Public,956438
114834670,Sara Barnett,9,Dixon High School,68.4,66.6,Charter,870334
81868957,Joseph Gray,10,Fisher High School,65.9,83.2,Public,817615
19272816,Brett Ramirez,11,Fisher High School,48.5,45.5,Public,817615
10936818,Joshua Cooley,9,Richard High School,74.7,43.3,Charter,889699
33535843,Elizabeth Scott,10,Wagner High School,76.3,47.6,Public,846745
29311631,Vanessa James,10,Montgomery High School,69.2,65.4,Charter,893368
29030297,David Salazar,9,Montgomery High School,53.4,62.7,Charter,893368
95948070,Christopher Bailey,10,Montgomery High School,70.8,53.5,Charter,893368
88804574,Shelby Lewis,10,Green High School,87.0,77.7,Charter,832670
54107315,Ian Pope,11,Wagner High School,60.1,49.6,Public,846745
84851709,Lindsay Palmer,12,Wagner High School,84.7,55.2,Public,846745
73612289,Danielle Humphrey,11,Green High School,86.0,64.6,Charter,832670
27744831,Amy Walker,12,Dixon High School,89.8,63.5,Charter,870334
102179680,Cheryl Becker,11,Bowers High School,76.8,41.7,Public,848324
39553230,Jordan Lopez,10,Silva High School,86.3,58.2,Public,991918
111706099,Joseph Cox,10,Fisher High School,68.8,47.4,Public,817615
94710296,Phillip Lynch,9,Woods High School,37.8,79.5,Public,912243
129382735,Courtney Wright,11,Bowers High School,80.5,82.3,Public,848324
93076151,Scott Ward,10,Green High School,78.8,78.7,Charter,832670
99715924,Krista Jones,9,Green High School,70.3,88.2,Charter,832670
13363488,Raymond Barr,9,Chang High School,78.9,45.5,Charter,840132
109696470,Frank Ruiz,10,Turner High School,92.2,86.9,Public,956438
58309180,Judith Williams,11,Bowers High School,62.8,58.3,Public,848324
29652222,Anna Lee,12,Silva High School,22.6,74.7,Public,991918
61401334,Lisa Sherman,11,Green High School,96.7,68.6,Charter,832670
17958585,Kylie Dixon,11,Dixon High School,91.5,72.8,Charter,870334
11709808,Nicholas Castillo,11,Silva High School,76.9,81.4,Public,991918
87993732,Karen Dawson,12,Wagner High School,92.5,63.9,Public,846745
26054674,Joshua Parker,10,Fisher High School,64.3,63.0,Public,817615
99472966,Hayden Cole,10,Dixon High School,51.2,74.7,Charter,870334
44063456,Jennifer Morales,10,Silva High School,82.7,51.9,Public,991918
78298103,Jacob Brown,10,Woods High School,50.7,58.1,Public,912243
67748978,Brad Richard,12,Wagner High School,85.0,47.4,Public,846745
12350133,Christopher Mitchell,10,Green High School,45.3,84.9,Charter,832670
34034217,Autumn Kelly,9,Dixon High School,51.1,59.8,Charter,870334
28270757,Crystal Lam,11,Richard High School,81.4,78.6,Charter,889699
17966221,Ryan Franklin,11,Green High School,90.2,56.6,Charter,832670
97357452,Adrian Richardson,10,Wagner High School,72.1,72.8,Public,846745
96807424,Brenda Gonzales,10,Campos High School,56.1,77.3,Public,957299
16467242,Austin Garcia,12,Richard High School,74.9,75.8,Charter,889699
89274747,Andrew Moore,10,Green High School,72.9,73.5,Charter,832670
57712105,Bobby King,10,Turner High School,88.0,77.1,Public,956438
82433022,Tina Nguyen,9,Fisher High School,86.5,72.2,Public,817615
64420600,Sophia Roberson,11,Green High School,82.9,62.8,Charter,832670
41693861,Dawn Martinez,9,Bowers High School,30.8,72.6,Public,848324
108299289,Traci Tran,10,Turner High School,75.8,75.6,Public,956438
92348657,Nicole Berger,9,Fisher High School,88.6,83.5,Public,817615
67181988,Lindsay Bryan,12,Woods High School,82.1,46.9,Public,912243
72442227,Cheryl Harper,10,Dixon High School,91.4,63.7,Charter,870334
104418491,Aaron Johnson,12,Wagner High School,85.8,52.4,Public,846745
57099006,Jacqueline Walker,12,Montgomery High School,47.7,75.5,Charter,893368
84806165,Stephen Bailey,9,Bowers High School,43.7,28.5,Public,848324
96018899,Raymond Liu,12,Wagner High School,90.8,61.3,Public,846745
39431611,James Massey,9,Wagner High School,77.3,86.2,Public,846745
123963451,Stephanie Ayers,9,Fisher High School,79.8,76.2,Public,817615
10347986,Shawn Newton,9,Wagner High School,84.9,43.3,Public,846745
100486841,Katherine Moore,10,Campos High School,58.6,65.0,Public,957299
70173983,Kyle Pena,9,Fisher High School,89.4,60.7,Public,817615
82617482,Amanda Lewis,9,Dixon High School,74.4,77.4,Charter,870334
95869748,Mariah Wallace,12,Woods High School,86.1,66.8,Public,912243
14626645,Seth Mcknight,11,Montgomery High School,77.0,80.5,Charter,893368
78284654,Virginia Hall,12,Wagner High School,91.8,56.8,Public,846745
39785846,Richard Lewis,10,Green High School,43.1,74.9,Charter,832670
123611363,Adam Miller,12,Dixon High School,83.1,44.0,Charter,870334
90084285,Sherri Rich,9,Bowers High School,87.7,65.1,Public,848324
100470899,Cheryl Navarro,11,Montgomery High School,84.9,67.8,Charter,893368
126257973,Toni Fox,10,Fisher High School,78.1,42.2,Public,817615
94565661,Darryl Baker,12,Dixon High School,78.5,28.4,Charter,870334
10388288,Molly Hudson,12,Woods High School,72.4,64.0,Public,912243
115919581,Carl Smith,9,Sullivan High School,86.4,53.5,Public,961125
57161976,Mark Long,10,Campos High School,70.1,86.0,Public,957299
65234743,Michael Kelly,10,Sullivan High School,79.5,49.5,Public,961125
12946262,Sydney Allen,11,Campos High School,61.6,91.8,Public,957299
72293201,Jamie Russell,10,Turner High School,83.5,67.5,Public,956438
21633087,Heather Jones,12,Richard High School,82.5,50.3,Charter,889699
85622209,Nathan Kim,10,Sullivan High School,83.3,58.4,Public,961125
13328863,Courtney Lopez,10,Montgomery High School,67.6,50.9,Charter,893368
86345132,Elizabeth Jenkins,12,Silva High School,50.6,55.2,Public,991918
56064003,Jasmine Lin,10,Dixon High School,88.0,91.3,Charter,870334
109143554,Barbara Martinez,10,Woods High School,50.9,61.9,Public,912243
35795403,David Torres,9,Wagner High School,54.9,85.7,Public,846745
73560292,Holly Ayala,12,Silva High School,66.5,63.4,Public,991918
105313728,Erin Byrd,12,Odonnell High School,69.5,84.7,Public,959474
129705998,Paula Lawrence,12,Dixon High School,72.8,44.3,Charter,870334
24948436,Douglas Barber,9,Green High School,57.4,51.7,Charter,832670
10741126,Sandra Abbott,9,Sullivan High School,75.6,47.5,Public,961125
63310067,Matthew Gonzalez,10,Sullivan High School,89.9,76.2,Public,961125
48398839,Jordan Hernandez,10,Fisher High School,86.4,83.6,Public,817615
29866296,Cory Ward,9,Wagner High School,49.2,35.4,Public,846745
65758986,Joseph Holland,11,Richard High School,65.3,81.5,Charter,889699
90426636,Amanda Williams,10,Dixon High School,84.2,84.7,Charter,870334
18522965,Julie Conner,10,Montgomery High School,60.0,27.9,Charter,893368
47086977,Matthew Davila,10,Wagner High School,78.7,61.1,Public,846745
72475485,Ryan Terrell,11,Montgomery High School,90.1,75.5,Charter,893368
59448914,Pamela Liu,10,Woods High School,60.2,79.3,Public,912243
105635406,Brandon Alvarez,10,Woods High School,71.4,70.5,Public,912243
79994574,Janet Sweeney,9,Chang High School,48.8,70.2,Charter,840132
58957354,Laura Clark,12,Wagner High School,76.9,38.8,Public,846745
110076319,Robert Mckinney,11,Chang High School,76.2,61.5,Charter,840132
12787104,Martin Foster,11,Sullivan High School,81.7,60.3,Public,961125
21814291,Jennifer Adams,12,Richard High School,85.4,57.3,Charter,889699
61599453,Gregory Chavez,10,Fisher High School,90.0,51.4,Public,817615
94259692,Beverly Cole,11,Green High School,87.7,40.5,Charter,832670
13380762,Stephanie Gordon,9,Richard High School,87.9,57.8,Charter,889699
97560304,Tracy Chase,11,Wagner High School,85.1,74.2,Public,846745
94723429,Steven Schmidt,11,Bowers High School,79.7,58.7,Public,848324
96958441,Robert Smith,10,Campos High School,93.1,41.5,Public,957299
50739677,Alisha Mason,9,Woods High School,65.6,87.3,Public,912243
116215035,Daniel Kent,11,Dixon High School,84.9,66.3,Charter,870334
129996558,Amber Strickland,12,Silva High School,63.1,80.1,Public,991918
106885323,Holly Duffy,10,Fisher High School,57.0,56.8,Public,817615
48536701,Audrey Bishop,11,Bowers High School,87.2,56.9,Public,848324
45874576,Bryan Schmitt,9,Dixon High School,96.9,74.5,Charter,870334
78644058,Tyler Fernandez,9,Odonnell High School,92.2,66.0,Public,959474
96812707,Tiffany Waller,10,Montgomery High School,48.8,63.5,Charter,893368
74763043,Benjamin Brown,9,Silva High School,77.4,82.7,Public,991918
22398884,Linda Bonilla,10,Green High School,72.9,78.5,Charter,832670
41606890,David Adams,11,Montgomery High School,88.7,60.9,Charter,893368
102921838,Rodney Martin,10,Green High School,51.1,63.7,Charter,832670
19321437,Michael Wolfe,12,Montgomery High School,58.6,86.2,Charter,893368
48984007,Gabriel Rogers,9,Green High School,78.0,66.7,Charter,832670
19819923,Jennifer Palmer,12,Wagner High School,83.2,71.0,Public,846745
20456692,Susan Thompson,10,Woods High School,28.1,53.1,Public,912243
77884275,Ryan Fuentes,9,Dixon High School,65.8,73.0,Charter,870334
126526701,Vanessa Brewer,12,Woods High School,79.5,83.4,Public,912243
64885258,Scott James,10,Campos High School,59.1,68.0,Public,957299
57124515,Dylan Martin,9,Woods High School,62.6,53.3,Public,912243
18542592,Amy Small,9,Wagner High School,42.5,88.5,Public,846745
46436874,Thomas Sparks,11,Green High School,89.5,26.1,Charter,832670
71842899,Savannah Russell,12,Montgomery High School,75.6,34.8,Charter,893368
126950597,Heather Jennings,9,Montgomery High School,94.2,53.1,Charter,893368
112930819,Derek Burton,11,Bowers High School,77.9,80.1,Public,848324
19091903,Erin Oneal,11,Silva High School,48.2,72.0,Public,991918
29189562,Jerry Mendoza,11,Silva High School,55.7,86.0,Public,991918
106308538,Rachel Johnston,12,Montgomery High School,51.2,69.3,Charter,893368
74465901,George Scott,9,Green High School,63.4,50.8,Charter,832670
19058328,Elizabeth Foley,12,Silva High School,86.1,42.0,Public,991918
126091786,Brandy Scott,11,Montgomery High School,87.9,77.8,Charter,893368
94942093,Melissa Nguyen,10,Green High School,88.8,65.3,Charter,832670
51796541,William Brown,11,Bowers High School,91.2,48.4,Public,848324
60161853,Donald Gross,12,Montgomery High School,58.9,57.1,Charter,893368
33421164,Chad King,11,Wagner High School,93.8,72.2,Public,846745
73092825,Andrea Garza,11,Wagner High School,84.0,53.5,Public,846745
115816846,Larry Powers,11,Green High School,75.4,36.7,Charter,832670
30188332,Diane Marshall,12,Montgomery High School,61.6,62.0,Charter,893368
16548190,Brandon Brown,9,Woods High School,77.6,80.2,Public,912243
125160317,Luis Lindsey,11,Green High School,95.8,55.5,Charter,832670
50049749,Stefanie Stone,10,Montgomery High School,58.2,16.6,Charter,893368
89107416,Stephanie Cook,9,Dixon High School,86.1,81.6,Charter,870334
39203739,Randall Soto,11,Bowers High School,95.2,38.0,Public,848324
19559597,Lori Saunders,9,Montgomery High School,58.2,90.2,Charter,893368
25139736,Jesse Huang,11,Dixon High School,83.4,93.3,Charter,870334
121841355,Ernest Diaz,10,Wagner High School,59.5,85.1,Public,846745
93433176,Rachel Oliver,12,Dixon High School,57.4,40.0,Charter,870334
122801462,Timothy Anderson,10,Dixon High School,67.4,73.0,Charter,870334
67616851,Thomas Williams,10,Wagner High School,71.5,66.2,Public,846745
63528972,Anthony Ortiz,10,Dixon High School,67.6,71.8,Charter,870334
91995386,Stephanie Grant,12,Fisher High School,76.2,52.1,Public,817615
42275482,Keith Taylor,12,Woods High School,89.4,69.3,Public,912243
28158714,Anna Smith,9,Sullivan High School,86.1,59.8,Public,961125
28404044,Jeff Bennett,10,Silva High School,66.8,64.8,Public,991918
61827057,Dustin Smith,11,Montgomery High School,94.3,88.3,Charter,893368
103228750,Melissa Houston,11,Green High School,93.9,89.4,Charter,832670
90580048,Samuel Wallace,12,Silva High School,78.6,44.5,Public,991918
45677786,Deborah Griffin,12,Montgomery High School,69.7,87.2,Charter,893368
42531896,Timothy Gray,11,Bowers High School,87.2,68.0,Public,848324
62205173,Julian Shaw,10,Turner High School,71.9,33.3,Public,956438
110985002,Gloria Bell,11,Green High School,78.4,65.4,Charter,832670
77085249,Alejandra Dunn,11,Montgomery High School,72.4,80.7,Charter,893368
102827550,Austin Kelly,12,Montgomery High School,75.8,87.7,Charter,893368
53071620,Robin Robinson,10,Wagner High School,48.9,78.9,Public,846745
51283973,Steven Price,12,Odonnell High School,90.5,75.1,Public,959474
10586158,Anita Jones,12,Fisher High School,78.3,63.7,Public,817615
92795941,Jessica Ritter,11,Montgomery High School,79.2,71.0,Charter,893368
97751676,Kurt Hartman,11,Odonnell High School,40.0,47.9,Public,959474
78519811,Martin Taylor,10,Richard High School,66.1,66.5,Charter,889699
68227605,Susan Li,10,Sullivan High School,74.8,43.9,Public,961125
43925537,Jimmy Vazquez,10,Campos High School,68.9,43.3,Public,957299
29086238,Patricia Baker,12,Silva High School,77.6,85.2,Public,991918
23010718,Timothy Davis,9,Montgomery High School,53.5,99.7,Charter,893368
22637286,Larry Williams,12,Wagner High School,77.3,51.3,Public,846745
29911471,Stacy Miller,9,Woods High School,42.6,49.3,Public,912243
38092284,Rebecca Munoz,9,Dixon High School,55.0,70.2,Charter,870334
75484295,George Trujillo,9,Green High School,56.6,63.8,Charter,832670
26014782,Diane Johnson,10,Sullivan High School,80.9,69.3,Public,961125
101486138,Heather Allen,11,Bowers High School,73.4,55.4,Public,848324
44674748,Emily Johnson,9,Bowers High School,74.9,54.7,Public,848324
23306406,Lisa Rogers,11,Montgomery High School,79.4,81.7,Charter,893368
86595597,James Pena,10,Montgomery High School,49.7,71.1,Charter,893368
116615279,David Valdez,11,Montgomery High School,87.3,70.9,Charter,893368
48377012,Ryan Wheeler,10,Fisher High School,80.0,82.2,Public,817615
73447700,Tara Kennedy,12,Turner High School,78.8,69.5,Public,956438
68975481,Dominique Frazier,11,Montgomery High School,80.9,89.3,Charter,893368
92888816,Christina Moon,12,Fisher High School,65.0,50.4,Public,817615
35925053,Margaret Powers,9,Green High School,66.3,44.8,Charter,832670
106131417,Christopher Morales,12,Richard High School,93.5,66.3,Charter,889699
124330533,Edwin Vaughn,9,Fisher High School,95.9,78.6,Public,817615
69810228,Jonathan Atkins,11,Montgomery High School,79.5,82.9,Charter,893368
53159872,Stephanie Lloyd,9,Montgomery High School,98.8,81.0,Charter,893368
79609063,Kimberly Reed,11,Montgomery High School,83.4,89.1,Charter,893368
113196652,Ronald Henry,11,Fisher High School,54.5,56.0,Public,817615
64802642,Stephanie Mcdonald,11,Montgomery High School,74.0,67.6,Charter,893368
106775873,Patricia Clark,12,Fisher High School,45.5,55.9,Public,817615
69430307,Gary Evans Jr.,10,Woods High School,44.3,66.3,Public,912243
89723340,Jennifer Gray,12,Campbell High School,53.4,72.5,Charter,960726
117820322,Alex Frank,9,Fisher High School,83.0,76.8,Public,817615
15510019,Matthew Ross,11,Richard High School,39.0,70.9,Charter,889699
56375491,Briana Buck,9,Green High School,75.0,84.0,Charter,832670
12846294,Randall Torres,10,Fisher High School,76.4,60.4,Public,817615
42807371,Brian Harmon,11,Richard High School,73.9,73.8,Charter,889699
73144838,Larry Snyder,9,Richard High School,60.8,52.3,Charter,889699
22059398,Carlos Williams,11,Fisher High School,58.5,86.6,Public,817615
61847231,Lisa Hooper,11,Montgomery High School,81.0,66.3,Charter,893368
83075751,Theodore Scott,11,Woods High School,61.9,42.1,Public,912243
70102006,Karen Long,12,Wagner High School,98.6,57.0,Public,846745
76081574,Rebecca Mcintyre,11,Montgomery High School,60.5,82.1,Charter,893368
42519892,Alexander Nguyen,11,Campbell High School,71.0,58.6,Charter,960726
30423673,Terri Owens,9,Woods High School,71.2,95.5,Public,912243
64931636,Kevin Williams,9,Wagner High School,51.1,89.1,Public,846745
85065206,Philip Trujillo,9,Wagner High School,52.6,60.8,Public,846745
121045478,Jennifer Perkins,11,Wagner High School,70.1,60.0,Public,846745
78997404,Wyatt Murphy,10,Fisher High School,81.1,49.2,Public,817615
80541440,Latasha Finley,10,Wagner High School,66.7,68.3,Public,846745
116675840,Kimberly Petty,10,Woods High School,51.7,50.7,Public,912243
102738704,John Miles,9,Woods High School,75.4,55.0,Public,912243
11556527,Maurice Carr,9,Dixon High School,99.1,62.5,Charter,870334
108230594,Jason Guerra,11,Green High School,95.4,39.2,Charter,832670
49896123,Sherry Shelton,10,Dixon High School,80.2,70.5,Charter,870334
21628791,Brandon Phillips,9,Green High School,75.0,59.5,Charter,832670
61581681,Jill Mills,11,Campbell High School,68.3,58.9,Charter,960726
51211657,Alexis Stephens,11,Odonnell High School,68.9,71.8,Public,959474
74757952,Lauren Gardner,11,Wagner High School,69.8,77.0,Public,846745
87024782,Crystal Bowen,11,Green High School,86.7,54.4,Charter,832670
74519459,Juan Martin,10,Fisher High School,70.5,51.8,Public,817615
120748831,Blake Evans,12,Campbell High School,46.9,65.8,Charter,960726
41279560,Diana Kelley,11,Dixon High School,85.5,77.4,Charter,870334
112291697,Samuel Rush,10,Wagner High School,92.1,67.2,Public,846745
29884812,Sarah Carson,10,Turner High School,71.6,91.0,Public,956438
114634760,Pamela Smith,10,Woods High School,79.0,59.8,Public,912243
